,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,elapsed_sec,_time,N1,N2,PR,Turbine_Exit,Power,Index,Channel_Time,P_NI_Box_P,T_NI_Box_C,P_Oil_psi,P_TM_Cooling_Snake_psi,P_Fuel_psi,P_Inlet_Mass_Flow_1_Pa,P_Inlet_Mass_Flow_2_Pa,P_PT_Exit_Flow_Pressure_5_Pa,P_Combustor_Pa,P_Impeller_Discharge_1_Pa,P_Impeller_Discharge_2_Pa,P_Impeller_Discharge_3_Pa,P_Impeller_Discharge_4_Pa,P_LSSP_Inlet_1_Pa,P_LSSP_Inlet_3_Pa,P_LSSP_Outlet_1_Pa,P_LSSP_Outlet_3_Pa,F_Axial_N,T_Gen_Embedded_pt_1_C,T_Gen_Embedded_pt_2_C,T_Gen_Fluid_in_ntc_C,T_Gen_Fluid_out_ntc_C,P_M_Fuel_psi,P_M_Anulus_psi,P_M_Mixer_psi,M_Fuel_Temp_rtd_C,P_Inlet_Mass_Flow_3_Pa,P_Inlet_Mass_Flow_4_Pa,BM_Inlet_1_Pa,T_Inlet_Air_c,T_Combustor_Can_Boot_c,T_Combustor_Cap_c,T_Seal_Bypass_Flow_1_c,T_Seal_Bypass_Flow_2_c,T_Turbine_Exit_Flow_c,T_Oil_Inlet_Flow_c,T_Oil_Outlet_Flow_c,T_TM_Cooling_Snake_In_c,T_TM_Cooling_Snake_Out_c,T_Heat_Shield_Cavity_c,T_Combustor_Can_Surface_1_c,T_Combustor_Can_Surface_2_c,T_Hot_Section_Housing_1_c,T_Methane_Anulus_c,T_Oil_Sump_Vent_Temperature_c,T_Cross_Duct_Flow_1_c,T_Cross_Duct_Flow_3_c,T_Cross_Duct_Flow_5_c,T_Turbine_Exit_Flow_4_c,xx_M_Annulus_c,xx_M_Exit_c,Ch1 RMS_[ m/s2 ],Ch2 RMS_[ m/s2 ],Ch1 Crest Factor_[ - ],Ch2 Crest Factor_[ - ],run_elapsed_sec,Index_y,t_stamp,atmospheric pressure,bearing temperature,co2 temperature,fuel inlet pressure,fuel inlet temperature,fuel regulator,fuel supply pressure,generator case temperature 1,generator case temperature 2,generator case temperature 3,generator case temperature 4,generator outlet temperature,generator phase1 current,generator phase1 voltage,generator phase2 current,generator phase2 voltage,generator phase3 current,generator phase3 voltage,inlet static pressure,inlet temperature,n1 speed sensor,n2 speed sensor,oil pressure,oil temperature,pt outlet pressure 1,pt outlet pressure 2,pt outlet pressure 3,pt outlet pressure 4,pt outlet temperature 1,pt outlet temperature 2,pt outlet temperature 3,pt outlet temperature 4,turbine outlet temperature 1,turbine outlet temperature 2,relay_st1,relay_st2,relay_st3,relay_st4,relay_st5,n2b analog,n2b speed sensor,N1.1,TET,PWR,voltage,current,power
152,155,155,155,155.0,2:17:03 PM,0.0,3.319999933,1.1141883535,666.9000244,0.163355432351181,155,2:17:03 PM,101442.9458,48.0412,39.6236,5.3702,-0.4777,-114.4938,-148.948,11297.479,12587.3649,10075.4818,9973.6487,9905.76,10177.3149,11161.7015,10414.9254,10584.6473,11535.0895,-818.3924,25.0246,26.5291,23.3112,23.5409,6.4842,1.1179,1.1486,21.2398,120.1233,201.9123,6.3183,23.3502,2295.7083,2295.7083,44.976,45.5895,646.8543,47.7001,72.6906,27.7978,33.4928,67.2522,2295.7083,2295.7083,2295.7083,171.6653,25.8041,45.1744,45.1712,45.5308,669.6873,2295.4988,2295.4988,12.6274,9.2957,3.2556,2.2397,155.0,166.8333333333333,,1.009328365,44.59999847,47.75000063333334,-0.06234628,23.39999962,0,-4.56693999,27.58333365,27.36666647666667,46.79999924,48.61666551833333,24.89999962,5.428059816499999,10.064019205,5.421730598166667,10.02152077333333,5.322265466333333,10.21773751833333,0.000436395,25.98333327,0.0,3.319999933,8.171603203,45.25000063333334,1.1141883535,1.123727003666667,1.028246999,1.123010019166667,47.45000140166667,47.64999898,47.66666539166667,47.95000140166667,666.9000244,655.7000122,1,1.0,0,0,0,2.822687586166666,0,0.0,661.0,0.2,10.101092498888887,16.172055881,0.163355432351181
153,156,156,156,156.0,2:17:04 PM,0.0,3.179999828,1.110167146,666.9000244,0.1513630759004474,156,2:17:04 PM,101438.7026,48.046,39.3959,5.3849,-0.5085,-111.2125,-148.948,10924.0909,10262.1758,9583.2885,9566.3163,9532.372,9702.0938,10856.2022,10143.3705,10211.2593,11552.0617,-818.1704,25.2395,26.5291,23.3196,23.5493,5.9672,1.1363,1.1917,21.2357,114.9027,200.1721,6.3183,23.1869,2295.6478,2295.6478,44.6122,45.4111,646.9495,47.5468,73.4982,27.8832,33.3974,67.4323,2295.6478,2295.6478,2295.6478,172.4046,25.3219,44.8836,44.867,45.2027,669.6544,2295.3464,2295.3464,12.3537,9.0191,3.9791,2.5279,156.0,168.0,2:15:03 PM,1.009328365,44.59999847,47.5,-0.06234628,23.39999962,0,-4.566108704,27.70000076,27.39999962,46.79999924,48.59999847,24.89999962,5.208333492,9.705946922,5.192057133,9.695096016,5.110677242,9.874132156,0.000436395,26.20000076,0.0,3.179999828,8.171603203,45.09999847,1.110167146,1.119331837,1.028246999,1.119892836,47.09999847,47.29999924,47.29999924,47.59999847,666.9000244,655.7000122,1,1.0,0,0,0,2.69097209,0,0.0,661.0,0.2,9.758391698000002,15.511067867000001,0.15136307590044742
154,157,157,157,157.0,2:17:05 PM,0.0,3.029999971333333,1.108140985166667,667.0666504,0.1432862081240825,157,2:17:05 PM,101438.7026,48.046,38.2082,6.0767,-0.4162,-110.3921,-146.487,10567.6751,12197.0047,9566.3163,9464.4832,9396.5945,9600.2607,10584.6473,9888.7878,9956.6765,11467.2008,-818.2444,25.6694,26.5291,23.3238,23.5493,4.8841,1.0563,1.0686,21.2273,111.4224,199.592,5.6853,23.2504,2295.88,2295.88,44.6065,45.4493,647.4604,47.6847,73.5505,27.888,33.6502,67.7706,2295.88,2295.88,2295.88,172.9006,24.0606,44.7687,44.599,44.9835,669.8083,2295.3393,2295.3393,13.0663,8.9936,3.197,2.4004,157.0,168.8333333333333,,1.009328365,44.43333435333333,47.16666539166667,-0.06234628,23.39999962,0,-4.5681873165,27.95000012666666,27.48333327,46.79999924,48.43333435333333,25.06666692,5.059136311166666,9.4708479245,5.033817927166666,9.469039440166666,4.9433956145,9.648076375166667,0.000436395,26.11666711,0.0,3.029999971333333,8.171603203,44.84999911166666,1.108140985166667,1.1169938445,1.0273119015,1.1169314785,46.84999911166666,47.04999987333333,47.04999987333333,47.34999911166666,667.0666504,655.6166483666666,1,1.0,0,0,0,2.600549856666667,0,0.0,661.0,0.1166666666666666,9.529321246611111,15.036349852833332,0.14328620812408252
155,158,158,158,158.0,2:17:06 PM,0.0,3.0,1.106052399,667.0999756,0.132906250024447,158,2:17:06 PM,101451.4323,48.0509,40.0729,5.4754,-0.488,-107.9311,-143.2056,10431.8976,10941.0631,9243.8449,9226.8727,9260.8171,9328.7058,10482.8142,9634.2051,9685.1216,10754.3691,-818.0964,25.2395,26.0992,23.3279,23.5535,5.8811,0.9517,1.0563,21.2273,108.522,199.012,5.7057,23.1673,2295.8336,2295.8336,44.3058,45.3185,648.0542,47.7146,73.2803,27.8331,33.8825,68.0739,2295.8336,2295.8336,2295.8336,173.6219,24.4527,44.3761,44.3223,44.6133,670.2401,2295.4133,2295.4133,13.3703,8.7024,3.1243,2.3789,158.0,170.0,2:15:05 PM,1.009328365,44.29999924,47.09999847,-0.06234628,23.39999962,0,-4.568603039,28.10000038,27.5,46.79999924,48.20000076,25.39999962,4.839409828,9.185112953,4.817708492,9.168836594,4.741753101,9.337022781,0.000436395,26.10000038,0.0,3.0,8.171603203,44.79999924,1.106052399,1.11521697,1.027124882,1.113720775,46.40000153,46.70000076,46.59999847,46.90000153,667.0999756,655.5999756,1,1.0,0,0,0,2.481192112,0,0.0,661.0,0.1,9.230324109333333,14.398871420999999,0.132906250024447
156,159,159,159,159.0,2:17:07 PM,0.0,2.899999896666666,1.102623542333333,667.2666524333333,0.1263312667234892,159,2:17:07 PM,101447.1891,48.0557,39.3467,6.0809,-0.4675,-108.7515,-144.0259,10058.5096,9192.9283,8989.2622,8836.5125,8870.4569,8955.3178,10075.4818,9260.8171,9328.7058,10347.0367,-817.9484,25.2395,25.8843,23.3279,23.5493,5.081,0.9455,1.0317,21.2231,105.6217,199.012,5.6853,22.9773,2295.6339,2295.6339,44.289,45.0392,648.5373,47.5285,73.6432,27.8912,33.7262,68.1598,2295.6339,2295.6339,2295.6339,173.8195,24.8186,44.2939,44.1856,44.5301,670.6424,2295.5113,2295.5113,14.0389,8.6084,3.0213,2.4215,159.0,170.8333333333333,,1.009328365,44.13333193166667,46.93333435333333,-0.06234628,23.39999962,0,-4.5665244265,28.01666673,27.58333365,46.79999924,48.11666551833333,25.48333327,4.694733858,8.990704854666667,4.673032522,8.9834709165,4.601598341833333,9.156177521,0.000436395,25.93333308,0.0,2.899999896666666,8.171603203,44.63333193166667,1.102623542333333,1.111476381666667,1.027124882,1.111694515,46.06666692166667,46.36666616,46.43333435333333,46.73333422166667,667.2666524333333,655.7666524333333,1,1.0,0,0,0,2.407347122833333,0,0.0,661.8333333333334,0.1,9.043451097388889,13.969364721833333,0.1263312667234893
157,160,160,160,160.0,2:17:08 PM,0.0,2.879999876,1.097635984,667.5,0.1178757125797967,160,2:17:08 PM,101438.7026,48.046,37.6359,6.3963,-0.4675,-106.2904,-136.6429,9566.3163,9345.678,8581.9298,8581.9298,8310.3749,8870.4569,9719.066,9023.2065,9040.1787,10330.0645,-817.7264,25.2395,26.3141,23.3321,23.5535,3.8256,0.8963,0.9579,21.2148,109.1021,204.2325,6.3591,22.8964,2295.7997,2295.7997,44.3665,45.1298,648.5835,47.5307,73.8808,27.9008,33.6881,68.4571,2295.7997,2295.7997,2295.7997,174.1551,24.1225,43.9667,43.7912,44.0329,669.9518,2295.3286,2295.3286,14.0688,8.9195,3.2025,2.2859,160.0,172.0,2:15:07 PM,1.009328365,44.09999847,46.70000076,-0.06234628,23.39999962,0,-4.566108704,28.29999924,27.79999924,46.79999924,48.09999847,25.70000076,4.50303793,8.745659828,4.4921875,8.745659828,4.40538168,8.897569656,0.000436395,25.79999924,0.0,2.879999876,8.171603203,44.59999847,1.097635984,1.107548714,1.027124882,1.107548714,45.79999924,46.09999847,46.09999847,46.5,667.5,655.9000244,1,1.0,0,0,0,2.318431616,0,0.0,662.0,0.1,8.796296437333334,13.40060711,0.11787571257979675
158,161,161,161,161.0,2:17:09 PM,0.0,2.779999971,1.096389054833333,667.6666768333333,0.1119863863023418,161,2:17:09 PM,101442.9458,48.0509,39.6175,6.0998,-0.3956,-104.6498,-142.3853,9532.372,11467.2008,8547.9855,8446.1524,8259.4584,8598.902,9481.4554,8785.596,8802.5682,10347.0367,-817.8744,25.4544,26.0992,23.3446,23.5702,5.0257,0.8963,0.9271,21.2022,103.8815,203.0724,6.3591,22.917,2295.7007,2295.7007,43.9243,44.8985,648.7893,47.4968,74.0748,27.8753,33.8739,68.7757,2295.7007,2295.7007,2295.7007,175.0094,24.375,43.6663,43.5611,43.9926,669.7418,2295.3255,2295.3255,13.6236,8.9767,2.9749,2.1799,161.0,172.8333333333333,,1.009328365,43.84999911166666,46.53333346,-0.06234628,23.39999962,0,-4.570265134,28.55000019,27.96666654,46.63333193166667,47.93333435333333,25.53333346,4.362883170833333,8.582899411333335,4.352032740833334,8.569335778833334,4.260706106666667,8.739329656,0.000436395,25.88333289,0.0,2.779999971,8.171603203,44.26666704500001,1.096389054833333,1.106146018166667,1.027124882,1.104899089,45.466667815,45.76666704500001,45.84999911166666,46.25000063333334,667.6666768333333,655.7333475666667,1,1.0,0,0,0,2.2476008335,0,0.0,662.0,0.1,8.630521615388892,12.975622018333334,0.11198638630234188
159,162,162,162,162.0,2:17:10 PM,0.0,2.639999866,1.091650963,667.7000122,0.1007349093829529,162,2:17:10 PM,101447.1891,48.0605,39.6729,5.9022,-0.488,-97.2667,-137.4633,9549.3442,10380.9811,8276.4306,8123.6809,8106.7088,8310.3749,9345.678,8649.8185,8547.9855,9753.0103,-817.7264,25.0246,25.8843,23.3446,23.5618,5.0749,0.8163,0.9086,21.1981,90.5401,193.2113,5.6649,22.9264,2295.7086,2295.7086,43.8646,44.8772,649.0188,47.5047,73.8195,27.8734,33.8558,69.0575,2295.7086,2295.7086,2295.7086,175.6979,25.1641,43.5258,43.4507,43.7895,669.955,2295.5072,2295.5072,13.4356,9.1318,2.9942,2.1258,162.0,174.0,2:15:09 PM,1.009328365,43.79999924,45.79999924,-0.06234628,23.39999962,0,-4.57109642,28.89999962,28.10000038,46.59999847,47.59999847,25.39999962,4.177517414,8.143445969,4.00390625,8.333333015,3.922526121,8.490668297,0.000436395,25.89999962,0.0,2.639999866,8.171603203,44.09999847,1.091650963,1.101376653,1.027124882,1.100441456,44.70000076,45.09999847,45.29999924,45.70000076,667.7000122,655.5,1,1.0,0,0,0,2.065248728,0,0.0,662.0,0.1,8.322482426999999,12.103949785000001,0.10073490938295292
160,163,163,163,163.0,2:17:11 PM,0.0,2.585454463727273,1.090375748454546,667.7909268363636,0.0980028698671883,163,2:17:11 PM,101442.9458,48.0557,39.2298,5.1516,-0.3443,-100.5481,-139.9243,9515.3998,6799.8509,8072.7644,7953.9591,7784.2373,8089.7366,9125.0396,8429.1802,8429.1802,9532.372,-817.5043,25.2395,25.8843,23.3488,23.566,5.2472,0.8963,0.9455,21.1981,88.7999,192.6313,5.7057,23.0087,2295.9092,2295.9092,43.8304,44.9037,649.672,47.6533,73.9582,28.0225,33.9673,69.462,2295.9092,2295.9092,2295.9092,176.1699,25.1797,43.1492,43.0728,43.4076,670.4748,2295.2803,2295.2803,13.8692,8.7123,2.9425,2.3642,163.0,174.4545454545455,,1.009328365,43.70908979909091,45.70908979909091,-0.06234628,23.39999962,0,-4.568829276363637,28.99090905636364,28.14545509818182,46.64545405636364,47.59999847,25.49090905636364,4.101069363545455,8.066997918545454,3.934856436363636,8.247020721363636,3.858408429181817,8.40435600290909,0.000436395,25.94545433818182,0.0,2.585454463727273,8.171603203,44.00909077,1.090375748454546,1.100356492090909,1.027124882,1.099251259636363,44.56363747363636,45.00909077,45.20908979909091,45.60909132363636,667.7909268363636,655.5909146363637,1,1.0,0,0,0,2.036477999363636,0,0.0,662.0,0.1,8.239458214272727,11.894334229090909,0.09800286986718836
161,164,164,164,164.0,2:17:12 PM,0.0,2.530909061454545,1.089100533909091,667.8818414727273,0.0953056366844332,164,2:17:12 PM,101438.7026,48.0509,37.8944,4.5523,-0.488,-101.3684,-137.4633,8904.4013,8072.7644,7953.9591,7767.2651,7682.4042,8089.7366,8989.2622,8259.4584,8310.3749,9549.3442,-817.2823,25.2395,26.3141,23.3488,23.566,5.918,0.7855,0.804,21.1939,84.1594,190.8911,5.0523,23.0271,2295.7682,2295.7682,43.9133,44.7913,650.2548,47.6046,74.4844,28.0514,33.8613,69.6538,2295.7682,2295.7682,2295.7682,177.0257,25.4082,43.232,43.1948,43.3842,671.5216,2295.4739,2295.4739,12.4915,8.7357,2.8021,2.595,164.0,174.9090909090909,,1.009328365,43.61818035818182,45.61818035818182,-0.06234628,23.39999962,0,-4.566562132727273,29.08181849272727,28.19090981636364,46.69090964272728,47.59999847,25.58181849272727,4.024621313090909,7.990549868090909,3.865806622727273,8.160708427727272,3.794290737363637,8.318043708818182,0.000436395,25.99090905636364,0.0,2.530909061454545,8.171603203,43.91818307,1.089100533909091,1.099336331181819,1.027124882,1.098061063272727,44.42727418727272,44.91818307,45.11818035818182,45.51818188727272,667.8818414727273,655.6818292727272,1,1.0,0,0,0,2.007707270727273,0,0.0,662.0,0.1,8.156434001545454,11.68471867318182,0.09530563668443329
162,165,165,165,165.0,2:17:13 PM,0.0,2.519999981,1.088845491,668.2000122,0.0872898356010838,165,2:17:13 PM,101442.9458,48.0557,39.9067,4.1697,-0.3956,-101.3684,-137.4633,9158.984,7258.0997,7818.1817,7699.3764,7648.4599,7835.1539,8836.5125,8191.5697,8174.5975,9583.2885,-817.3563,25.4544,25.8843,23.3614,23.5743,5.6595,0.7609,0.8594,21.1855,83.5793,189.731,5.0727,23.105,2295.9495,2295.9495,43.8215,44.8615,651.154,47.6864,74.4869,28.1345,33.9828,70.0135,2295.9495,2295.9495,2295.9495,177.2859,25.1998,42.8667,42.7778,43.0739,672.7154,2295.339,2295.339,11.8181,9.0262,2.8439,2.3802,165.0,176.0,2:15:12 PM,1.009328365,43.40000153,45.59999847,-0.06234628,23.39999962,0,-4.566108704,29.20000076,28.10000038,46.70000076,47.59999847,25.60000038,3.721788168,7.82335043,3.732638836,7.861328125,3.618706465,7.964409351,0.000436395,26.0,0.0,2.519999981,8.171603203,43.59999847,1.088845491,1.099132299,1.027124882,1.097823024,44.29999924,44.70000076,44.79999924,45.20000076,668.2000122,656.2000122,1,1.0,0,0,0,1.940465927,0,0.0,662.0,0.1,7.883029302,11.073133468999998,0.08728983560108389
163,166,166,166,166.0,2:17:14 PM,0.0,2.419999877666667,1.086975097666667,668.4500020333334,0.0716027264002977,166,2:17:14 PM,101442.9458,48.0605,39.9806,4.7752,-0.4572,-96.4464,-136.6429,8531.0133,9600.2607,7818.1817,7563.599,7597.5433,7869.0982,8734.6794,8157.6253,8055.7922,9583.2885,-817.2083,25.4544,25.8843,23.3697,23.5785,4.8103,0.7609,0.8655,21.1772,82.9992,189.1509,5.6649,23.0062,2295.9069,2295.9069,43.6585,44.6033,652.1256,47.7708,74.6064,28.0759,34.2046,70.2636,2295.9069,2295.9069,2295.9069,177.5481,24.325,42.6968,42.5418,42.9122,674.2813,2295.3167,2295.3167,11.7139,8.8193,2.6736,2.2336,166.0,176.8333333333333,,1.009328365,43.31666628833333,45.34999911166666,-0.06234628,23.39999962,0,-4.566108704,29.20000076,28.01666673,46.61666551833333,47.43333435333333,25.51666673,3.016492963,7.782660325833333,3.099681814333334,7.838722467499999,2.972186009166666,8.014142275166668,0.000436395,25.91666635,0.0,2.419999877666667,8.171603203,43.43333435333333,1.086975097666667,1.096638440666667,1.027124882,1.0968879265,44.13333193166667,44.53333346,44.54999987333333,45.03333346,668.4500020333334,656.8666687,1,1.0,0,0,0,1.966085493666666,0,0.0,662.8333333333334,0.1,7.878508356166667,9.088360786500001,0.07160272640029772
164,167,167,167,167.0,2:17:15 PM,0.0,2.399999857,1.084730864,669.0999756,0.0628623270856517,167,2:17:15 PM,101459.9188,48.0509,37.1005,5.1789,-0.4469,-94.8057,-133.3616,8785.596,7325.9885,7546.6268,7427.8215,7342.9606,7682.4042,8598.902,7767.2651,7869.0982,9447.5111,-816.9863,25.4544,26.5291,23.3697,23.5702,4.3364,0.6686,0.7486,21.1772,84.7394,190.8911,5.6649,22.8713,2295.6586,2295.6586,43.3592,44.4973,652.4705,47.5749,75.0097,28.0141,34.0714,70.6213,2295.6586,2295.6586,2295.6586,178.5776,24.7662,42.8108,42.6925,42.7924,674.4141,2295.462,2295.462,11.018,8.6419,2.7077,2.1302,167.0,178.0,2:15:14 PM,1.009328365,43.29999924,45.09999847,-0.06234628,23.39999962,0,-4.566108704,29.20000076,28.0,46.59999847,47.40000153,25.5,2.631293535,7.931857586,2.658420086,7.969834805,2.544487953,8.170573235,0.000436395,25.89999962,0.0,2.399999857,8.171603203,43.40000153,1.084730864,1.096139669,1.027124882,1.094269395,43.79999924,44.20000076,44.29999924,44.70000076,669.0999756,658.0,1,1.0,0,0,0,2.036313772,0,0.0,664.0,0.1,8.024088542,7.834201574000001,0.06286232708565176
165,168,168,168,168.0,2:17:16 PM,0.0,2.499999960333333,1.083327969,669.6000061,0.061977313042189,168,2:17:16 PM,101468.4053,48.0557,40.7621,5.9653,-0.3854,-102.1888,-131.7209,8089.7366,7444.7937,7427.8215,7173.2388,7088.3779,7376.905,8327.3471,7648.4599,7648.4599,8734.6794,-816.9122,25.4544,26.744,23.3655,23.5743,4.7672,0.7486,0.7978,21.1688,81.2591,188.5708,5.6649,22.8987,2295.8723,2295.8723,43.336,44.4047,652.6653,47.5917,74.7617,28.0367,34.2796,70.9037,2295.8723,2295.8723,2295.8723,179.4299,25.5418,42.6134,42.5591,42.9651,674.3712,2295.5509,2295.5509,10.2378,8.6497,3.3033,2.306,168.0,178.8333333333333,,1.009328365,43.13333193166667,45.09999847,-0.06234628,23.39999962,0,-4.5681873165,29.36666647666667,28.24999936666666,46.59999847,47.23333422166667,25.83333301666666,2.58608222,8.035843451833333,2.572518865166667,8.069299459166666,2.472149968,8.260995865000002,0.000436395,26.23333263666667,0.0,2.499999960333333,8.171603203,43.23333422166667,1.083327969,1.093022544833333,1.027124882,1.092087368333333,43.63333193166667,44.11666551833333,44.04999987333333,44.61666551833333,669.6000061,658.4999796666666,1,1.0,0,0,0,2.0739896695,0,0.0,664.0,0.1,8.122046258666668,7.630751053166668,0.061977313042189064
166,169,169,169,169.0,2:17:17 PM,0.0,2.519999981,1.08304739,670.0999756,0.0619097118692671,169,2:17:17 PM,101447.1891,48.0557,40.0975,6.5056,-0.3648,-99.7277,-132.5412,7970.9313,7631.4877,7275.0719,7139.2945,7105.3501,7309.0163,8191.5697,7512.6824,7546.6268,8734.6794,-816.7642,25.0246,26.0992,23.3739,23.5785,4.3056,0.724,0.7855,21.1563,77.1986,186.2506,5.6853,22.8095,2295.5442,2295.5442,43.0404,44.2094,652.6486,47.4799,74.1974,27.954,34.2991,71.0147,2295.5442,2295.5442,2295.5442,180.458,25.689,42.5272,42.2725,42.6189,674.6202,2295.5627,2295.5627,9.4458,8.4019,3.2742,2.5896,169.0,180.0,2:15:16 PM,1.009328365,43.09999847,45.09999847,-0.06234628,23.39999962,0,-4.568603039,29.39999962,28.39999962,46.59999847,47.09999847,26.20000076,2.560763836,8.116319656,2.522786379,8.148871422,2.468533039,8.327908516,0.000436395,26.39999962,0.0,2.519999981,8.171603203,43.09999847,1.08304739,1.09239912,1.027124882,1.091650963,43.59999847,43.90000153,44.0,44.40000153,670.0999756,658.7999878,1,1.0,0,0,0,2.09780097,0,0.0,664.0,0.1,8.197699864666667,7.552083253999999,0.0619097118692672
167,170,170,170,170.0,2:17:18 PM,0.0,2.519999981,1.081800659166667,670.4333292666666,0.061923491156992,170,2:17:18 PM,101442.9458,48.0557,37.2051,7.3466,-0.3956,-101.3684,-131.7209,7546.6268,8361.2915,7156.2667,6986.5449,7105.3501,7190.211,8089.7366,7393.8772,7393.8772,8717.7073,-816.6902,25.4544,26.3141,23.3781,23.5827,4.5703,0.7917,0.8594,21.1563,71.978,182.7702,5.6853,22.933,2295.7353,2295.7353,43.0019,44.2918,653.2981,47.6777,75.1426,28.1038,34.3517,71.4823,2295.7353,2295.7353,2295.7353,180.9258,25.6094,42.3762,42.1653,42.5612,675.1338,2295.5124,2295.5124,8.6072,8.6474,3.8322,2.2464,170.0,180.8333333333333,,1.009328365,42.93333435333333,44.93333435333333,-0.06234628,23.39999962,0,-4.5706808565,29.23333390333333,28.48333327,46.59999847,46.93333435333333,26.36666647666667,2.578848282666667,8.129883289333334,2.509222944833333,8.171477477,2.450448394,8.341471354333333,0.000436395,26.48333327,0.0,2.519999981,8.171603203,42.93333435333333,1.081800659166667,1.0913080575,1.027124882,1.0886896055,43.34999911166666,43.73333422166667,43.8333327,44.14999898,670.4333292666666,659.0499776333334,1,1.0,0,0,0,2.105336189166666,0,0.0,664.8333333333334,0.1,8.214277373555555,7.538519621500001,0.06192349115699204
168,171,171,171,171.0,2:17:19 PM,0.0,2.519999981,1.078932762,670.7999878,0.0618716794928933,171,2:17:19 PM,101464.1621,48.0605,40.0298,7.6536,-0.4059,-96.4464,-130.9006,7936.9869,7275.0719,7190.211,6935.6283,6969.5727,7258.0997,7953.9591,7258.0997,7292.0441,8717.7073,-816.6162,25.6694,26.744,23.3822,23.5869,4.3672,0.5825,0.6871,21.1438,76.6186,184.5104,5.0932,23.0127,2295.763,2295.763,42.8977,44.1587,653.8288,47.5477,75.2144,28.1046,34.5704,71.7508,2295.763,2295.763,2295.763,181.514,26.1202,42.2239,42.1701,42.3785,675.7967,2295.4587,2295.4587,8.03,8.5672,3.1289,2.4879,171.0,182.0,2:15:18 PM,1.009328365,42.79999924,44.79999924,-0.06234628,23.39999962,0,-4.566108704,29.20000076,28.79999924,46.59999847,46.90000153,26.39999962,2.582465172,8.132596016,2.506510258,8.154296875,2.446831465,8.344183922,0.000436395,26.70000076,0.0,2.519999981,8.171603203,42.90000153,1.078932762,1.088284373,1.027124882,1.088097334,43.29999924,43.59999847,43.5,43.79999924,670.7999878,659.5,1,1.0,0,0,0,2.099609375,0,0.0,665.0,0.1,8.210358937666667,7.5358068949999995,0.06187167949289334
169,172,172,172,172.0,2:17:20 PM,0.0,2.519999981,1.077218333666667,671.1333414666666,0.0612941322276198,172,2:17:20 PM,101468.4053,48.0557,38.5098,7.5842,-0.4162,-95.6261,-131.7209,7597.5433,7835.1539,6952.6005,6833.7952,6714.99,6986.5449,7818.1817,7156.2667,7156.2667,8734.6794,-816.3942,25.2395,26.0992,23.3864,23.591,4.7241,0.6748,0.7302,21.1438,71.398,178.7097,4.4602,23.0191,2295.8383,2295.8383,42.8725,44.0333,654.1919,47.7739,75.1904,28.2263,34.5965,72.1927,2295.8383,2295.8383,2295.8383,182.306,26.4737,42.0397,41.9096,42.1702,675.6684,2295.3661,2295.3661,7.1883,8.7489,3.2972,2.2575,172.0,182.8333333333333,,1.009328365,42.79999924,44.63333193166667,-0.06234628,23.39999962,0,-4.564030885666667,29.11666711,28.88333289,46.43333435333333,46.81666628833333,26.31666597,2.559859712833334,8.123552799333334,2.497468034666666,8.118127981666667,2.428747018333333,8.321578662,0.000436395,26.61666711,0.0,2.519999981,8.171603203,42.81666628833333,1.077218333666667,1.086414078833333,1.027124882,1.085759440666667,43.13333193166667,43.43333435333333,43.3333327,43.63333193166667,671.1333414666666,659.9999796666666,1,1.0,0,0,0,2.090567151666667,0,0.0,665.8333333333334,0.1,8.187753147666667,7.486074765833333,0.06129413222761988
170,173,173,173,173.0,2:17:21 PM,0.0,2.519999981,1.074069977,671.9000244,0.0603725286805989,173,2:17:21 PM,101442.9458,48.0605,37.7343,7.2752,-0.3854,-94.8057,-130.9006,7716.3486,8598.902,6918.6561,6833.7952,6630.1291,6850.7674,7699.3764,7037.4614,6918.6561,8717.7073,-816.1721,25.2395,26.5291,23.3948,23.591,3.8256,0.5702,0.724,21.1354,74.2983,179.2898,4.4602,22.8621,2295.6815,2295.6815,42.746,43.8665,654.2696,47.5331,75.2138,28.1211,34.5943,72.3316,2295.6815,2295.6815,2295.6815,183.2289,26.2637,42.0368,41.685,42.0827,675.6701,2295.5004,2295.5004,7.1705,9.048,4.1025,2.0965,173.0,184.0,2:15:20 PM,1.009328365,42.79999924,44.59999847,-0.06234628,23.39999962,0,-4.568603039,28.89999962,29.10000038,46.40000153,46.59999847,26.10000038,2.544487953,8.018663406,2.452256918,8.110894203,2.425130129,8.273653984,0.000436395,26.70000076,0.0,2.519999981,8.171603203,42.79999924,1.074069977,1.083982706,1.027124882,1.085291862,42.79999924,43.20000076,43.09999847,43.59999847,671.9000244,660.7000122,1,1.0,0,0,0,2.043547392,0,0.0,666.0,0.1,8.134403864333335,7.421875,0.06037252868059897
