,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,elapsed_sec,_time,N1,N2,PR,Turbine_Exit,Power,Index,Elapsed Time (s),Channel_NI,Ch1 RMS_NI,Ch2 RMS_NI,Ch1 Crest Factor_NI,Ch2 Crest Factor_NI,P_NI_Box_NI,T_NI_Box_NI,P_Oil_NI,P_TM_Cooling_Snake_NI,P_Fuel_NI,P_Inlet_Mass_Flow_1_NI,P_Inlet_Mass_Flow_2_NI,P_PT_Exit_Flow_Pressure_5_NI,P_Combustor_NI,P_Impeller_Discharge_1_NI,P_Impeller_Discharge_2_NI,P_Impeller_Discharge_3_NI,P_Impeller_Discharge_4_NI,P_LSSP_Inlet_1_NI,P_LSSP_Inlet_3_NI,P_LSSP_Outlet_1_NI,P_LSSP_Outlet_3_NI,F_Axial_NI,T_Gen_Embedded_pt_1_NI,T_Gen_Embedded_pt_2_NI,T_Gen_Fluid_in_ntc_NI,T_Gen_Fluid_out_ntc_NI,N2_Banner_ai_NI,N2_Reluctance_ai_NI,N1_ai_NI,T_Inlet_Air_NI,T_Combustor_Can_Boot_NI,T_Combustor_Cap_NI,T_Seal_Bypass_Flow_1_NI,T_Seal_Bypass_Flow_2_NI,T_Turbine_Exit_Flow_NI,T_Oil_Inlet_Flow_NI,T_Oil_Outlet_Flow_NI,T_TM_Cooling_Snake_In_NI,T_TM_Cooling_Snake_Out_NI,T_Heat_Shield_Cavity_NI,T_Combustor_Can_Surface_1_NI,T_Combustor_Can_Surface_2_NI,T_Hot_Section_Housing_1_NI,T_Hot_Section_Housing_2_NI,T_Oil_Sump_Vent_Temperature_NI,T_Cross_Duct_Flow_1_NI,T_Cross_Duct_Flow_3_NI,T_Cross_Duct_Flow_5_NI,T_Turbine_Exit_Flow_4_NI,Water_dt_C_NI,atmospheric pressure_PLC,bearing temperature_PLC,co2 temperature_PLC,fuel inlet pressure_PLC,fuel inlet temperature_PLC,fuel regulator_PLC,fuel supply pressure_PLC,generator case temperature 1_PLC,generator case temperature 2_PLC,generator case temperature 3_PLC,generator case temperature 4_PLC,generator outlet temperature_PLC,generator phase1 current_PLC,generator phase1 voltage_PLC,generator phase2 current_PLC,generator phase2 voltage_PLC,generator phase3 current_PLC,generator phase3 voltage_PLC,inlet static pressure_PLC,inlet temperature_PLC,n1 speed sensor_PLC,n2 speed sensor_PLC,oil pressure_PLC,oil temperature_PLC,pt outlet pressure 1,pt outlet pressure 2_PLC,pt outlet pressure 3_PLC,pt outlet pressure 4_PLC,pt outlet temperature 1_PLC,pt outlet temperature 2_PLC,pt outlet temperature 3_PLC,pt outlet temperature 4_PLC,turbine outlet temperature 1_PLC,turbine outlet temperature 2_PLC,relay_st1_PLC,relay_st2_PLC,relay_st3_PLC,relay_st4_PLC,relay_st5_PLC,n2b analog_PLC,n2b speed sensor_PLC,Power [kW],Power(kW)_PLC
1447,1447,1447,1447,359.0,2023-04-25 15:19:31,99.11039734,33.23999786,3.578619957,631.7600098,20.63033853,1447,361.5295551,3:19:31 PM,3.8048,4.7584,2.9043,2.7871,102308.056,43.5844,35.5878,-0.5697,133.9568,-1984.4096,-2299.3768,259161.3627,240814.0599,184601.348,189438.476,186722.895,182055.4923,225572.768,220345.2502,239676.9022,233159.4648,-907.0659,55.4373,59.5188,25.3435,30.1521,38.305,40.2472,100.0514,20.0844,298.1724,188.3211,265.846,263.4677,663.7374,54.9093,149.291,39.3911,69.426,137.2811,314.2994,245.5651,156.8996,180.2624,31.8534,226.3439,229.3412,229.4005,645.8453,4.8086,1.019895673,162.9599945,226.6,0.048879484,19.79999924,35.0,-4.56311655,20.95999985,20.83999939,255.9,268.1200012,413.6799988,60.26150207,0.912543416,58.0924469,0.723741305,53.56553879,0.837673628,0.087468266,886.7199829,99.11039734,33.23999786,0,162.7599975,3.578619957,3.591226053,1.186438942,3.588532639,225.9999939,226.4999939,230.3399963,226.6600006,631.7600098,659.7199829,0,0,0,0,0,49.92730103,0,20.63033853,20.63033853
1448,1448,1448,1448,359.0,2023-04-25 15:19:31,99.00479889,33.23999786,3.578619957,631.8200073,20.62656253,1448,361.7794028,3:19:31 PM,3.8658,4.6868,2.6429,2.927,102342.0018,43.5844,40.8401,2.8096,134.4655,-1986.0501,-2293.6353,259212.2804,241730.5752,184923.8231,189828.8408,186587.116,182242.1884,225555.7955,220447.0849,239609.0122,233176.4372,-907.1397,56.7262,59.7337,25.3558,30.1685,38.305,40.2406,100.0435,19.9244,301.9391,190.4576,265.8602,263.8698,662.1574,68.9243,149.8722,44.3493,66.9542,137.1085,313.6154,243.3695,156.8741,179.6838,33.9599,226.6384,229.3757,229.2681,646.6205,4.8127,1.019895673,163.0199951,226.7,0.048630099,19.79999924,35.0,-4.562617779,21.02000008,20.87999954,255.999997,268.2400024,414.8599976,60.24739609,0.951605916,58.09570236,0.731336796,53.54492264,0.850694466,0.087468266,884.8399902,99.00479889,33.23999786,0,162.8199981,3.578619957,3.590552711,1.186962652,3.589280749,226.0999939,226.5999939,230.4799957,226.8200012,631.8200073,659.8399902,0,0,0,0,0,50.76063462,0,20.62656253,20.62656253
1449,1449,1449,1449,359.0,2023-04-25 15:19:31,98.89920044,33.23999786,3.578619957,631.8800049,20.62278653,1449,362.0292505,3:19:31 PM,3.826,3.9263,2.6772,2.8933,102278.3535,43.5797,33.3412,2.1105,136.8566,-1977.0276,-2289.5341,259076.5,241917.2728,184906.8507,189845.8132,186519.2265,182310.0778,225436.9883,220464.0574,239575.0672,233295.2446,-907.2874,56.9411,58.6596,25.364,30.1808,38.3021,40.2374,100.0593,20.4223,302.2525,188.7028,266.1168,264.0388,663.3351,45.16,152.1012,41.2078,69.0263,137.5944,316.7607,243.1969,157.1657,180.3,32.9198,226.9881,229.6853,229.3641,647.4469,4.8168,1.019895673,163.0799957,226.8,0.048380715,19.79999924,35.0,-4.562119007,21.0800003,20.9199997,256.0999939,268.3600037,416.0399963,60.2332901,0.990668416,58.09895783,0.738932288,53.52430649,0.863715303,0.087468266,882.9599976,98.89920044,33.23999786,0,162.8799988,3.578619957,3.58987937,1.187486363,3.590028858,226.1999939,226.6999939,230.6199951,226.9800019,631.8800049,659.9599976,0,0,0,0,0,51.5939682,0,20.62278653,20.62278653
1450,1450,1450,1450,360.0,2023-04-25 15:19:32,98.79360199,33.23999786,3.578619957,631.9400024,20.61901053,1450,362.2790981,3:19:32 PM,3.9134,3.8433,2.5309,3.461,102286.8399,43.5749,39.735,5.6533,137.1822,-1996.713,-2288.7139,259127.4176,242256.723,184821.9889,189998.5647,186417.3922,182327.0502,225436.9883,220718.6442,239592.0397,233397.0796,-907.2136,55.6522,58.4448,25.3599,30.189,38.308,40.2472,100.0356,20.2879,304.983,194.3975,266.294,264.113,663.2302,63.2393,152.3934,40.9421,69.2439,137.6544,314.1505,242.8207,157.1848,182.0813,31.9258,226.9701,229.394,229.4522,647.1161,4.8291,1.019895673,163.1399963,226.9,0.04813133,19.79999924,35.0,-4.561620236,21.14000053,20.95999985,256.1999909,268.4800049,417.2199951,60.21918412,1.029730916,58.10221329,0.746527779,53.50369034,0.876736141,0.087468266,881.0800049,98.79360199,33.23999786,0,162.9399994,3.578619957,3.589206028,1.188010073,3.590776968,226.2999939,226.7999939,230.7599945,227.1400025,631.9400024,660.0800049,0,0,0,0,0,52.42730179,0,20.61901053,20.61901053
1451,1451,1451,1451,360.0,2023-04-25 15:19:32,98.68800354,33.23999786,3.578619957,632.0,20.61523453,1451,362.5289458,3:19:32 PM,3.7787,4.1696,2.8795,2.9495,102274.1103,43.5797,39.5467,3.6722,135.1981,-1978.668,-2287.8937,259823.2923,240712.2249,185008.685,190287.0952,186671.9779,182428.8844,225691.5753,220956.2586,239897.5447,233414.052,-907.3612,55.4373,59.5188,25.364,30.1972,38.3109,40.2439,100.0435,20.3625,299.6779,189.681,266.5879,264.6205,665.268,62.5767,147.259,41.0825,68.5749,137.6289,315.6025,247.4333,157.3438,181.0161,32.8376,227.0783,229.6609,229.5434,646.8687,4.8332,1.019895673,163.1999969,227.0,0.047881946,19.79999924,35.0,-4.561121464,21.20000076,21.0,256.2999878,268.6000061,418.3999939,60.20507813,1.068793416,58.10546875,0.754123271,53.48307419,0.889756978,0.087468266,879.2000122,98.68800354,33.23999786,0,163.0,3.578619957,3.588532686,1.188533783,3.591525078,226.3999939,226.8999939,230.8999939,227.3000031,632.0,660.2000122,0,0,0,0,0,53.26063538,0,20.61523453,20.61523453
1452,1452,1452,1452,360.0,2023-04-25 15:19:32,98.86800194,33.23999786,3.578900516,632.1000061,20.63411488,1452,362.7787934,3:19:32 PM,3.8965,3.8746,2.866,2.6831,102291.0832,43.5797,36.4075,1.3976,132.8579,-1992.6119,-2283.7925,259076.5,242392.503,184855.9336,190134.3438,186892.6188,182598.6081,225725.5202,220820.4789,240186.0773,233549.8319,-907.3612,56.7262,59.0892,25.3804,30.2013,38.3109,40.2538,100.0514,20.0475,304.4331,189.86,266.346,264.003,663.4778,56.422,151.0817,44.4992,68.6985,137.5052,314.6446,246.7539,157.3023,179.7273,33.9505,226.8351,229.4346,229.2815,646.6425,4.8209,1.019895673,163.2749977,227.0750008,0.047881946,19.79999924,35.0,-4.554887057,21.20000076,21.0,256.3999939,268.7250061,419.699997,60.28645897,1.028103307,58.13259602,0.759548605,53.53190232,0.911458359,0.087468266,875.1000061,98.86800194,33.23999786,0,163.0499992,3.578900516,3.589093804,1.188533783,3.592413545,226.449997,226.9999962,231.074997,227.3500023,632.1000061,660.3750152,0,0,0,0,0,52.48978329,0,20.63411488,20.63411488
1453,1453,1453,1453,360.0,2023-04-25 15:19:32,99.04800034,33.23999786,3.579181075,632.2000122,20.65299522,1453,363.0286411,3:19:32 PM,3.6242,4.0532,2.9699,2.9891,102274.1103,43.5749,39.486,3.8947,136.8973,-1989.331,-2281.3318,259517.7863,243648.4688,185195.3811,190219.2057,186858.674,182581.6358,225691.5753,220684.6993,239982.4073,233634.6944,-907.1397,56.9411,59.0892,25.3763,30.2095,38.3109,40.2505,100.0514,20.0312,300.9888,189.158,266.1453,263.9995,663.5499,51.0354,150.041,40.6526,68.7589,137.4536,318.1507,243.1208,156.9532,180.899,33.4642,227.695,230.0825,229.5043,648.1597,4.8332,1.019895673,163.3499985,227.1500016,0.047881946,19.79999924,35.0,-4.548652649,21.20000076,21.0,256.5,268.8500061,421.0,60.36783981,0.987413198,58.15972328,0.764973939,53.58073044,0.933159739,0.087468266,871.0,99.04800034,33.23999786,0,163.0999985,3.579181075,3.589654923,1.188533783,3.593302012,226.5,227.0999985,231.25,227.4000016,632.2000122,660.5500183,0,0,0,0,0,51.7189312,0,20.65299522,20.65299522
1454,1454,1454,1454,361.0,2023-04-25 15:19:33,99.22799873,33.23999786,3.579461634,632.3000183,20.67187557,1454,363.2784887,3:19:33 PM,3.8225,4.0648,3.1599,2.862,102295.3264,43.5797,35.6485,1.2302,134.0585,-1995.0726,-2288.7139,259025.5823,241560.8502,185093.5468,190338.0124,186638.0331,182327.0502,225436.9883,220464.0574,239337.4522,233481.942,-907.2874,56.0818,59.0892,25.3804,30.2341,38.308,40.2439,100.0514,20.3177,303.3452,194.0463,266.6563,264.4441,663.8772,66.0294,155.8201,40.807,68.8679,137.8238,315.5464,244.8267,157.3368,180.1042,33.1898,227.8676,229.815,229.4631,648.1231,4.8537,1.019895673,163.4249992,227.2250023,0.047881946,19.79999924,35.0,-4.542418242,21.20000076,21.0,256.6000061,268.9750061,422.3000031,60.44922066,0.946723088,58.18685055,0.770399272,53.62955857,0.95486112,0.087468266,866.8999939,99.22799873,33.23999786,0,163.1499977,3.579461634,3.590216041,1.188533783,3.594190478,226.5500031,227.2000008,231.4250031,227.4500008,632.3000183,660.7250214,0,0,0,0,0,50.94807911,0,20.67187557,20.67187557
1455,1455,1455,1455,361.0,2023-04-25 15:19:33,99.40799713,33.23999786,3.579742193,632.4000244,20.69075592,1455,363.5283364,3:19:33 PM,3.7691,4.197,2.7487,2.8495,102308.056,43.5844,40.33,2.1558,135.4932,-1994.2524,-2295.2757,258176.9548,243309.0185,185161.4363,189828.8408,185942.1656,181817.8792,225199.3738,220192.4981,239082.8647,233295.2446,-907.0659,55.0077,58.6596,25.3969,30.2423,38.3198,40.257,100.0593,20.4906,299.5805,190.9977,267.196,264.8299,666.1063,52.2296,147.6153,41.7571,69.718,137.5758,314.6825,246.0289,157.5679,180.7432,32.6132,228.2314,230.0223,230.0329,647.3846,4.8454,1.019895673,163.5,227.3000031,0.047881946,19.79999924,35.0,-4.536183834,21.20000076,21.0,256.7000122,269.1000061,423.6000061,60.5306015,0.906032979,58.21397781,0.775824606,53.67838669,0.9765625,0.087468266,862.7999878,99.40799713,33.23999786,0,163.1999969,3.579742193,3.590777159,1.188533783,3.595078945,226.6000061,227.3000031,231.6000061,227.5,632.4000244,660.9000244,0,0,0,0,0,50.17722702,0,20.69075592,20.69075592
1456,1456,1456,1456,361.0,2023-04-25 15:19:33,99.33119812,33.23999786,3.581425524,632.5200195,20.68541721,1456,363.778184,3:19:33 PM,3.9569,4.2293,2.9374,2.5628,102282.5967,43.5844,39.7775,3.8455,137.7927,-1995.0726,-2290.3543,258754.0215,241985.1628,184889.8783,189659.117,186196.7513,182004.5752,225063.594,219971.8562,238964.0572,233091.5748,-907.2136,57.1559,59.5188,25.3886,30.2464,38.3109,40.2472,100.0435,20.0684,305.6488,188.4062,267.1076,264.5357,666.7637,61.2758,148.0362,42.0383,66.6829,137.7994,314.7845,246.5226,157.7371,181.3296,34.3077,228.3237,229.8173,229.7688,648.3154,4.8578,1.019895673,163.5600006,227.3800019,0.047482929,19.75999947,35.0,-4.538677597,21.20000076,20.97999992,256.780011,269.1800049,426.2200073,60.55013199,0.925564241,58.15755386,0.780164897,53.67079086,0.946180558,0.087468266,859.7199951,99.33119812,33.23999786,0,163.2799987,3.581425524,3.592198611,1.189207077,3.596201086,226.6800049,227.3800019,231.6400055,227.5799988,632.5200195,661.0400146,0,0,0,0,0,50.87565079,0,20.68541721,20.68541721
1457,1457,1457,1457,361.0,2023-04-25 15:19:33,99.25439911,33.23999786,3.583108854,632.6400146,20.68007849,1457,364.0280317,3:19:33 PM,3.7939,4.154,3.3862,2.9637,102269.8671,43.5702,37.1483,1.9017,138.8611,-1989.331,-2284.6128,259568.704,241917.2728,184872.906,190117.3714,186688.9502,182293.1055,225199.3738,220464.0574,239456.2597,233159.4648,-907.2136,56.9411,59.5188,25.3969,30.2628,38.3139,40.2472,100.0435,20.4459,302.4575,191.9901,267.2135,264.728,664.6624,52.6318,149.7673,43.0447,72.9105,137.7354,318.8828,244.5222,157.7705,179.8496,32.6054,227.8354,229.8066,229.7731,648.3591,4.8659,1.019895673,163.6200012,227.4600006,0.047083913,19.7199997,35.0,-4.54117136,21.20000076,20.95999985,256.8600098,269.2600037,428.8400085,60.56966248,0.945095503,58.10112991,0.784505188,53.66319504,0.915798616,0.087468266,856.6400024,99.25439911,33.23999786,0,163.3600006,3.583108854,3.593620062,1.189880371,3.597323227,226.7600037,227.4600006,231.6800049,227.6599976,632.6400146,661.1800049,0,0,0,0,0,51.57407456,0,20.68007849,20.68007849
1458,1458,1458,1458,362.0,2023-04-25 15:19:34,99.1776001,33.23999786,3.584792185,632.7600098,20.67473978,1458,364.2778793,3:19:34 PM,3.8587,4.1662,3.0527,3.0113,102303.8128,43.5844,39.4678,-0.0577,136.3987,-1990.1512,-2291.1746,259976.0453,242053.0529,185432.9943,190422.8743,186960.5083,182802.2766,225436.9883,220956.2586,239880.5722,233312.2171,-907.5089,55.2225,59.7337,25.4133,30.271,38.3139,40.2538,100.0829,20.4061,301.5583,190.3149,267.0566,264.9391,666.7913,58.798,153.3755,39.8443,69.2305,137.7858,317.1892,248.9982,157.7669,181.0472,33.3935,227.8262,229.7453,230.0277,647.4076,4.8577,1.019895673,163.6800019,227.5399994,0.046684896,19.67999992,35.0,-4.543665123,21.20000076,20.93999977,256.9400085,269.3400024,431.4600098,60.58919296,0.964626765,58.04470596,0.78884548,53.65559921,0.885416675,0.087468266,853.5600098,99.1776001,33.23999786,0,163.4400024,3.584792185,3.595041514,1.190553665,3.598445368,226.8400024,227.5399994,231.7200043,227.7399963,632.7600098,661.3199951,0,0,0,0,0,52.27249832,0,20.67473978,20.67473978
1459,1459,1459,1459,362.0,2023-04-25 15:19:34,99.10080109,33.23999786,3.586475515,632.8800049,20.66940106,1459,364.527727,3:19:34 PM,3.8487,4.0023,2.7933,3.2942,102308.056,43.5844,35.436,6.3524,135.8595,-1988.5108,-2289.5341,259398.9785,240203.0498,185229.3258,190134.3438,187079.3149,182394.9397,225555.7955,220939.2861,239914.5172,233414.052,-907.3612,57.1559,59.5188,25.4215,30.2875,38.3198,40.2538,100.0514,20.0174,304.9366,188.5203,267.3044,264.677,665.1419,72.8754,151.6642,42.8679,67.8343,137.9387,316.0982,248.204,157.779,180.6523,35.0557,227.6452,230.3365,230.0629,647.6024,4.866,1.019895673,163.7400025,227.6199981,0.04628588,19.64000015,35.0,-4.546158886,21.20000076,20.9199997,257.0200073,269.4200012,434.080011,60.60872345,0.984158027,57.98828201,0.793185771,53.64800339,0.855034733,0.087468266,850.4800171,99.10080109,33.23999786,0,163.5200043,3.586475515,3.596462965,1.191226959,3.599567509,226.9200012,227.6199981,231.7600037,227.8199951,632.8800049,661.4599854,0,0,0,0,0,52.97092209,0,20.66940106,20.66940106
1460,1460,1460,1460,362.0,2023-04-25 15:19:34,99.02400208,33.23999786,3.588158846,633.0,20.66406235,1460,364.7775746,3:19:34 PM,3.8063,4.0428,2.7971,3.2257,102312.2992,43.5844,41.0222,0.4582,137.0601,-1982.7692,-2292.815,260366.4141,243631.4962,185619.6905,190473.7915,187282.9835,182785.3042,225793.4101,221075.0658,240355.8023,233549.8319,-907.3612,56.7262,59.304,25.4051,30.2916,38.3168,40.2472,100.0435,20.5496,301.9163,190.9692,267.0768,264.7138,664.6482,69.7236,152.7171,44.2916,69.3592,137.9939,318.5929,244.8557,157.7734,181.1198,33.3307,227.5364,230.2945,230.0272,648.3816,4.8865,1.019895673,163.8000031,227.6999969,0.045886863,19.60000038,35.0,-4.548652649,21.20000076,20.89999962,257.1000061,269.5,436.7000122,60.62825394,1.003689289,57.93185806,0.797526062,53.64040756,0.824652791,0.087468266,847.4000244,99.02400208,33.23999786,0,163.6000061,3.588158846,3.597884417,1.191900253,3.60068965,227.0,227.6999969,231.8000031,227.8999939,633.0,661.5999756,0,0,0,0,0,53.66934586,0,20.66406235,20.66406235
1461,1461,1461,1461,362.0,2023-04-25 15:19:34,99.02400208,33.23999786,3.5862885,633.0599976,20.65546866,1461,365.0274223,3:19:34 PM,3.9621,4.1633,2.5918,3.1354,102308.056,43.5844,39.8443,3.7864,134.9539,-1989.331,-2293.6353,259636.5942,240797.0874,185263.2706,190609.5706,187384.8178,182717.4147,225946.1623,220973.231,240236.9948,233685.6118,-907.4351,56.0818,59.0892,25.4133,30.3039,38.3168,40.2439,100.0435,20.2149,302.9687,189.7772,267.2545,265.0455,666.1773,66.4704,153.0002,41.0279,67.9041,137.7986,317.4274,248.0911,158.1742,180.84,33.652,228.0697,230.8063,230.2728,648.9607,4.8906,1.019895673,163.8600037,227.7399963,0.045886863,19.60000038,35.0,-4.55663271,21.20000076,20.89999962,257.2000061,269.6,437.8200073,60.56206513,0.977647614,57.94921875,0.787760437,53.61762161,0.833333337,0.087468266,845.4000244,99.02400208,33.23999786,0,163.6600037,3.5862885,3.59702406,1.190366602,3.598744536,227.1399994,227.7799987,231.8000031,228.0599945,633.0599976,661.739978,0,0,0,0,0,53.63462372,0,20.65546866,20.65546866
1462,1462,1462,1462,363.0,2023-04-25 15:19:35,99.02400208,33.23999786,3.584418154,633.1199951,20.64687497,1462,365.27727,3:19:35 PM,3.8215,3.9883,3.1914,2.734,102303.8128,43.5749,39.5771,2.912,138.7797,-1987.6905,-2297.7364,259942.1002,242205.8054,185195.3811,190830.2116,187537.5692,183396.3095,226064.9696,221109.0107,240474.6098,233719.5568,-907.5828,57.1559,59.9485,25.4256,30.3162,38.3198,40.2538,100.0593,20.5778,304.2834,190.5341,267.5391,265.1008,666.6577,64.3561,160.2949,42.7071,66.786,137.9239,317.3637,248.9241,158.2498,180.9823,34.3301,227.7044,230.978,230.4023,648.7778,4.8906,1.019895673,163.9200043,227.7799957,0.045886863,19.60000038,35.0,-4.56461277,21.20000076,20.89999962,257.3000061,269.7,438.9400024,60.49587632,0.95160594,57.96657944,0.777994812,53.59483566,0.842013883,0.087468266,843.4000244,99.02400208,33.23999786,0,163.7200012,3.584418154,3.596163702,1.188832951,3.596799422,227.2799988,227.8600006,231.8000031,228.2199951,633.1199951,661.8799805,0,0,0,0,0,53.59990158,0,20.64687497,20.64687497
1463,1463,1463,1463,363.0,2023-04-25 15:19:35,99.02400208,33.23999786,3.582547808,633.1799927,20.63828128,1463,365.5271176,3:19:35 PM,3.8118,4.4529,2.5574,2.6126,102308.056,43.5797,38.3809,2.1164,137.7418,-2006.5558,-2309.2196,260332.4689,241187.455,185365.1048,190949.0183,187724.2654,183294.4753,226200.7493,221312.6802,240610.3899,233957.1716,-907.6566,56.9411,58.6596,25.4215,30.3285,38.3227,40.2472,100.0435,20.1448,303.7572,192.0837,267.3111,264.9982,664.4555,64.5626,151.7554,43.1993,69.3054,138.0757,316.7351,245.0429,157.6252,182.2978,33.1483,228.161,230.6357,230.4905,649.2057,4.907,1.019895673,163.9800049,227.8199951,0.045886863,19.60000038,35.0,-4.572592831,21.20000076,20.89999962,257.4000061,269.8,440.0599976,60.4296875,0.925564265,57.98394012,0.768229187,53.57204971,0.85069443,0.087468266,841.4000244,99.02400208,33.23999786,0,163.7799988,3.582547808,3.595303345,1.187299299,3.594854307,227.4199981,227.9400024,231.8000031,228.3799957,633.1799927,662.0199829,0,0,0,0,0,53.56517945,0,20.63828128,20.63828128
1464,1464,1464,1464,363.0,2023-04-25 15:19:35,99.02400208,33.23999786,3.580677462,633.2399902,20.62968759,1464,365.7769653,3:19:35 PM,3.8471,4.059,2.5948,2.956,102320.7857,43.5844,34.9502,0.9348,134.0891,-2011.4771,-2310.0398,260536.1396,241594.7952,185500.8839,190456.8191,187435.7349,183226.5858,226115.887,221024.1484,240423.6923,233821.3917,-907.2874,56.0818,59.5188,25.442,30.349,38.3168,40.2538,100.0435,20.4067,300.8849,192.5969,267.2991,265.1338,667.5496,61.5295,145.87,40.8109,68.1134,138.075,315.8049,247.8697,158.0731,181.5246,33.9357,227.9574,230.3225,230.1666,648.0039,4.907,1.019895673,164.0400055,227.8599945,0.045886863,19.60000038,35.0,-4.580572891,21.20000076,20.89999962,257.5000061,269.9,441.1799927,60.36349869,0.899522591,58.00130081,0.758463562,53.54926376,0.859374976,0.087468266,839.4000244,99.02400208,33.23999786,0,163.8399963,3.580677462,3.594442987,1.185765648,3.592909193,227.5599975,228.0200043,231.8000031,228.5399963,633.2399902,662.1599854,0,0,0,0,0,53.53045731,0,20.62968759,20.62968759
1465,1465,1465,1465,363.0,2023-04-25 15:19:35,99.02400208,33.23999786,3.578807116,633.2999878,20.6210939,1465,366.0268129,3:19:35 PM,3.722,4.0311,2.7065,2.8536,102299.5696,43.5797,41.423,4.1251,137.284,-2009.8367,-2294.4555,260671.9201,243376.9086,185789.4142,190898.1012,187605.4587,183277.5029,226285.6117,221075.0658,240627.3624,234008.0891,-907.8043,57.1559,59.0892,25.4338,30.3531,38.3227,40.2505,100.0593,20.206,307.6254,188.3814,267.0941,265.3587,667.8625,63.3673,146.4673,41.338,66.4387,138.1697,317.5107,246.8867,158.0189,180.7966,33.3826,228.0944,230.5893,230.2185,648.8018,4.9193,1.019895673,164.1000061,227.8999939,0.045886863,19.60000038,35.0,-4.588552952,21.20000076,20.89999962,257.6000061,270.0,442.2999878,60.29730988,0.873480916,58.0186615,0.748697937,53.52647781,0.868055522,0.087468266,837.4000244,99.02400208,33.23999786,0,163.8999939,3.578807116,3.59358263,1.184231997,3.590964079,227.6999969,228.1000061,231.8000031,228.6999969,633.2999878,662.2999878,0,0,0,0,0,53.49573517,0,20.6210939,20.6210939
1466,1466,1466,1466,364.0,2023-04-25 15:19:36,98.90400124,33.23999786,3.582033396,633.4249878,20.63281277,1466,366.2766606,3:19:36 PM,3.8207,4.118,2.8036,3.1446,102282.5967,43.5844,37.3426,-0.3905,138.1895,-2009.8367,-2299.3768,259908.1551,243733.3313,185331.1601,190524.7087,187656.3759,183175.6687,226319.5566,221210.8454,240610.3899,234059.0065,-907.5089,55.867,58.8744,25.4379,30.349,38.3287,40.2505,100.0435,20.6614,307.772,195.1526,267.5395,265.6953,665.0146,74.3997,153.3184,41.6852,69.3683,138.4787,316.7563,245.5363,158.6619,179.5496,34.2847,228.4621,230.2805,230.3853,649.6429,4.9111,1.019895673,164.1750031,228.0249939,0.045886863,19.62500048,35.0,-4.583565474,21.20000076,20.89999962,257.7250061,270.125,441.2499924,60.2823906,0.888400614,58.05663967,0.744628921,53.60107612,0.876193553,0.087468266,835.9750214,98.90400124,33.23999786,0,163.949997,3.582033396,3.594517767,1.184231997,3.594190419,227.7999992,228.1000061,231.9000016,228.7749977,633.4249878,662.4999848,0,0,0,0,0,52.46582318,0,20.63281277,20.63281277
1467,1467,1467,1467,364.0,2023-04-25 15:19:36,98.7840004,33.23999786,3.585259676,633.5499878,20.64453163,1467,366.5265082,3:19:36 PM,3.9773,4.0808,2.6604,3.1414,102286.8399,43.5749,40.9555,3.0873,135.5034,-2018.0389,-2305.1184,259568.704,245787.0056,185721.5247,190558.6534,187571.514,183192.6411,226183.7768,221058.0933,240508.5548,233957.1716,-907.5089,55.867,59.5188,25.4461,30.3777,38.3287,40.2505,100.0514,20.6006,304.2752,192.5598,267.8097,265.2777,667.1685,59.5709,156.7514,41.7787,68.7756,138.2336,315.9678,246.204,158.2892,180.2223,31.1884,228.1823,230.4447,230.6332,648.5719,4.9316,1.019895673,164.25,228.1499939,0.045886863,19.65000057,35.0,-4.578577996,21.20000076,20.89999962,257.8500061,270.25,440.199997,60.26747132,0.903320313,58.09461785,0.740559906,53.67567444,0.884331584,0.087468266,834.5500183,98.7840004,33.23999786,0,164.0,3.585259676,3.595452905,1.184231997,3.597416758,227.9000015,228.1000061,232.0,228.8499985,633.5499878,662.6999817,0,0,0,0,0,51.43591118,0,20.64453163,20.64453163
1468,1468,1468,1468,364.0,2023-04-25 15:19:36,98.66399956,33.23999786,3.588485956,633.6749878,20.6562505,1468,366.7763559,3:19:36 PM,3.8973,4.2027,3.0892,2.8519,102274.1103,43.5797,40.2207,2.1361,135.8086,-1999.1737,-2291.9948,260349.4415,241051.675,185636.6629,190796.2668,187605.4587,183447.2267,226115.887,221109.0107,240406.7198,233906.2542,-907.6566,57.8003,59.0892,25.4461,30.39,38.3227,40.2472,100.0593,20.3166,303.1149,191.9961,267.8035,265.449,665.8674,55.2708,152.1276,40.886,69.5235,138.6014,319.1764,246.7154,158.5014,181.8495,32.9287,228.4829,230.8648,230.2062,649.7284,4.9439,1.019895673,164.324997,228.2749939,0.045886863,19.67500067,35.0,-4.573590517,21.20000076,20.89999962,257.9750061,270.375,439.1500015,60.25255203,0.918240011,58.13259602,0.736490891,53.75027275,0.892469615,0.087468266,833.1250152,98.66399956,33.23999786,0,164.0500031,3.588485956,3.596388042,1.184231997,3.600643098,228.0000038,228.1000061,232.0999985,228.9249992,633.6749878,662.8999787,0,0,0,0,0,50.40599919,0,20.6562505,20.6562505
